zid,Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,annualHOI,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT
27975682,29.828152,-95.49317,250000,3,1,1240,77092,0,0,1,0,1951,1,0,1050,3,2.7,5,2.8,5,8.1,0,0,0,6050.484
27976523,29.790998,-95.53792,350000,3,2,2098,77055,0,0,1,0,1959,1,0,1470,3,0.3,6,1.4,2,1.4,1,348300,2883,8398.368
27976547,29.789991,-95.538635,475000,3,2,1535,77055,1,0,1,0,1959,1,2,1995,3,0.4,6,1.4,2,1.4,0,-24000,67,9600.624
27976562,29.789879,-95.53589,455000,3,2,1837,77055,1,0,1,0,1960,1,2,1911,3,0.2,6,1.3,2,1.5,1,185100,4468,8398.368
27976719,29.80839,-95.54868,649900,4,4,2497,77043,1,0,1,0,1963,1,2,2730,2,0.6,3,0.3,2,0.2,0,0,0,9761.796
27976743,29.808886,-95.550385,379900,4,2,1744,77043,0,0,1,0,1955,1,2,1596,2,0.5,3,0.2,2,0.2,1,165400,3332,9517.86
27976772,29.808056,-95.55241,429000,3,2,1617,77043,1,0,1,0,1955,1,2,1802,2,0.4,3,0.2,2,0.4,1,10000,1,9761.796
27977002,29.665411,-95.461975,510000,3,2,2004,77035,1,0,1,0,1955,1,1,2142,5,0.5,5,0.8,2,1.6,1,210100,615,10785.456
27977022,29.664646,-95.46112,375000,3,3,2119,77035,1,0,1,0,1955,1,2,1575,5,0.4,5,0.8,2,1.6,0,-40000,68,8999.496
27977027,29.665133,-95.459885,895000,4,3,3449,77035,1,0,1,0,2022,2,2,3759,5,0.4,5,0.9,2,1.6,1,655100,1662,11761.2
27977049,29.662659,-95.4627,464900,3,2,1862,77035,0,0,1,0,1955,1,2,1953,5,0.6,5,0.8,2,1.4,0,-20000,39,16352.424
27977058,29.663933,-95.460945,275000,4,4,3467,77035,1,0,1,0,1955,1,4,1155,5,0.4,5,0.9,2,1.5,0,-220000,488,30566.052
27977064,29.664,-95.459274,558844,4,3,2925,77035,1,0,1,0,1955,1,2,2347,5,0.3,5,1,2,1.6,1,168944,3556,9374.112
27977073,29.6634,-95.4611,848500,4,3,3296,77035,1,0,1,0,2022,2,2,3564,5,0.5,5,0.9,2,1.5,1,643500,3292,11730.708
27977140,29.662357,-95.46364,458440,4,3,2898,77035,0,0,1,0,1955,1,2,2016,5,0.6,5,0.8,2,1.4,1,477700,2477,11395.296
27977349,29.666008,-95.33565,260000,3,1,1124,77033,1,0,1,0,1951,1,1,1092,4,0.4,3,1.7,3,2,0,-243926112,335,7257.096
27977405,29.664963,-95.333725,235000,4,2,1500,77033,0,0,1,0,1951,1,0,987,4,0.3,3,1.9,3,1.9,1,85100,154,6821.496
27977577,29.661951,-95.33554,250000,5,3,1438,77033,0,0,1,0,1950,1,1,1050,4,0.5,2,1.5,3,1.8,0,0,0,6146.316
27977666,29.787987,-95.50924,719000,3,2,1308,77055,1,0,1,0,1950,1,2,3020,8,1,6,0.6,6,1,1,60000,265,8197.992
27977702,29.849508,-95.540634,241000,3,2,1152,77041,0,0,1,0,2001,2,0,1012,5,3.4,5,5.8,5,4.8,1,66100,694,5501.628
27978051,29.650427,-95.240746,220000,3,2,1594,77034,1,0,1,0,1953,1,1,924,3,0.6,6,0.4,3,2,0,-25000,138,6821.496
27978684,29.790436,-95.52957,495000,3,2,2047,77055,0,1,1,0,1960,1,0,2079,3,0.2,6,0.9,2,1.7,0,0,0,8280.756
27978816,29.836489,-95.45658,349900,4,2,1592,77092,1,0,1,0,1954,1,2,1470,3,0.3,2,1.5,2,1,0,0,0,8794.764
27978862,29.83616,-95.45981,459000,3,2,1738,77092,0,0,1,0,1954,1,0,1928,3,0.2,2,1.3,2,0.8,1,84000,2983,7975.836
27979024,29.833633,-95.456696,428000,3,2,1479,77092,0,0,1,0,1954,1,2,1798,3,0.4,2,1.5,2,0.9,0,0,0,7200.468
27979038,29.833145,-95.45651,449800,3,2,1788,77092,1,0,1,0,1955,1,2,1889,3,0.5,2,1.5,2,0.9,1,109880,174,7200.468
27979381,29.835587,-95.46532,439500,4,2,1271,77092,1,0,1,0,1955,1,2,1846,3,0.3,2,1,2,0.5,1,260500,3942,7230.96
27979511,29.833767,-95.46839,329000,4,2,1522,77092,1,0,1,0,1955,1,1,1382,3,0.6,2,0.9,2,0.3,0,-70000,97,6298.776
27979666,29.832115,-95.46744,260000,3,1,1396,77092,0,0,1,0,1955,1,0,1092,2,0.6,2,1,2,0.3,0,-9000,30,6600
27979683,29.831814,-95.46894,369000,5,3,1897,77092,0,0,1,0,1954,1,0,1550,2,0.6,2,0.9,2,0.2,0,-21000,15,6538.356
27979743,29.831345,-95.46935,525500,4,3,2508,77092,1,0,1,0,1955,1,2,2264,2,0.5,2,0.9,2,0.1,1,214000,240,7305.012
27979829,29.830593,-95.46956,399999,4,2,1365,77092,1,0,1,0,1955,1,1,1680,2,0.5,2,1,2,0.1,0,-35000,112,6899.904
27979847,29.830683,-95.47194,335000,3,2,1164,77092,1,0,1,0,1955,1,1,1407,2,0.5,2,0.9,2,0.1,1,206000,3225,9670.32
27980201,29.659557,-95.31361,264900,3,3,1784,77087,1,0,1,0,1955,1,2,1113,5,0.6,5,1.1,3,1.6,0,-5100,30,7126.416
27980367,29.804876,-95.53232,399000,4,3,2317,77080,1,0,1,0,1953,2,2,1676,6,0.4,3,0.2,2,1,1,24000,202,12240.36
27980422,29.801458,-95.531105,369000,4,2,1638,77080,1,0,1,0,1958,1,2,1550,6,0.6,3,0.4,2,1.2,0,-81000,214,14270.256
27981161,29.808899,-95.49848,399900,5,2,2169,77055,1,0,1,0,1954,1,1,1680,3,4,3,4,3,6,1,74900,8812,9273.924
27981898,29.851486,-95.4003,295000,3,2,1437,77076,1,0,1,0,1960,1,1,1239,3,1.3,3,1.5,3,1.8,0,-26000,51,7810.308
27983153,29.787308,-95.50401,781800,3,3,2517,77055,1,0,1,0,1958,1,3,3482,8,0.8,6,0.9,6,1.3,0,-116000,480,23958
27983817,29.731136,-95.45676,799900,4,4,3062,77027,1,0,1,0,2022,3,2,3360,7,1,9,3.3,5,2,1,20000,294,3400
27983818,29.731152,-95.456566,819900,4,4,3074,77027,1,0,1,0,2021,3,2,3444,7,1,9,3.3,5,2,1,20000,408,3663
27984013,29.64863,-95.36928,219999,3,2,1650,77051,0,0,1,0,1950,1,0,924,4,0.4,2,2.4,3,0.5,1,164999,454,6385.896
27984155,29.66931,-95.34228,249999,4,2,1080,77033,0,0,1,0,1955,1,0,1050,5,0.5,3,1.3,3,1.7,0,-34500,69,7562.016
27984411,29.738514,-95.49306,750000,3,2,1620,77057,0,0,1,0,1955,1,0,3255,5,0.7,7,1.7,2,0.7,1,250000,338,7061.076
27984465,29.739742,-95.49306,795000,3,3,2386,77057,1,0,1,0,1958,1,2,3339,5,0.6,7,1.6,2,0.7,1,295100,5009,7897.428
27984468,29.740025,-95.49348,595000,3,2,1711,77057,1,0,1,0,1956,1,2,2499,5,0.6,7,1.7,2,0.7,1,149100,4684,6940
27984532,29.742052,-95.49332,899000,3,2,2242,77057,1,0,1,0,1955,1,2,3776,5,0.5,7,1.6,2,0.9,1,80000,986,7640.424
27984641,29.862474,-95.306145,220000,4,2,1400,77016,0,0,1,0,1960,1,0,924,3,0.9,4,1.1,2,2.7,1,100000,236,7078.5
27985233,29.808897,-95.489136,375000,3,2,1738,77055,0,0,1,0,1956,1,0,1575,3,4,3,4,3,6,1,145000,826,7631.712
27985284,29.791557,-95.42096,619000,3,2,1839,77008,1,0,1,0,1957,1,2,2600,4,0.5,6,2.6,3,1.8,1,150000,3101,26262.324
27985766,29.811104,-95.49287,355000,3,2,1832,77055,0,0,1,0,1953,1,2,1491,3,4,3,4,3,6,1,170005,2767,7400.844
27985999,29.674711,-95.27399,399900,3,3,3420,77061,1,1,1,0,1955,1,2,1680,8,1,4,1.1,2,1.4,0,0,0,12000.78
27986219,29.688324,-95.421585,433799,3,2,1672,77025,1,0,1,0,1952,1,2,1822,5,0.7,6,1.3,6,2.9,1,113899,4495,9600.624
27986228,29.68992,-95.42029,598000,4,2,2494,77025,1,0,1,0,1955,1,2,2512,5,0.7,6,1.4,6,3,1,163000,4936,10924.848
27986244,29.688879,-95.42222,725000,3,2,2766,77025,1,0,1,0,1959,2,2,3045,5,0.6,6,1.3,6,2.9,0,-24900,223,7348.572
27986269,29.689281,-95.42253,489000,3,2,1742,77025,1,0,1,0,1952,1,2,2054,5,0.6,6,1.3,6,2.9,1,89001,2576,7289
27986365,29.767979,-95.59236,899999,5,5,4004,77079,1,0,1,0,1995,2,2,3780,6,0.3,5,0.4,5,0.9,1,399999,1674,8664.084
27986396,29.76584,-95.59333,825000,3,4,3530,77079,1,1,1,0,1978,2,2,3465,6,0.4,5,0.5,5,0.9,0,0,0,8637.948
27986825,29.762863,-95.26917,200000,3,2,1006,77029,1,0,1,0,1952,1,1,840,7,0.2,5,0.3,2,1.7,1,50001,145,6324.912
27987025,29.7966,-95.55133,739999,5,3,3002,77043,1,0,1,0,1980,1,2,3108,4,0.4,3,0.9,2,0.9,0,0,210,7474.896
27987449,29.639849,-95.22925,649900,5,5,3890,77034,1,0,1,0,2020,2,2,2730,4,0.5,7,2.2,5,3.4,0,0,0,6899.904
27987919,29.873255,-95.38555,580000,2,1,1216,77037,0,0,1,0,1949,1,0,2436,8,0.3,3,0.3,1,2.2,0,-370000,279,16387.272
27988031,29.856758,-95.44429,385000,3,2,1711,77091,1,0,1,0,2016,1,2,1617,2,1.1,2,1.9,4,0.9,0,0,4458,5449.356
27992861,29.683,-95.498314,279900,3,2,1206,77074,1,0,1,0,1955,1,1,1176,5,0.4,3,1,2,1,1,118000,3022,7148.196
27993169,29.874805,-95.44497,200000,3,3,2622,77088,1,0,1,0,1945,1,6,840,3,4,3,4,3,6,0,0,0,7339.86
27993348,29.660011,-95.461624,320000,3,2,1344,77035,1,0,1,0,1955,1,2,1344,5,0.6,5,0.9,2,1.4,1,95000,2741,8350.452
27994071,29.684418,-95.46003,425000,2,2,1367,77096,1,0,1,0,1955,1,2,1785,7,0.6,5,1.3,6,0.7,0,-24000,1593,11438.856
27994182,29.687502,-95.46564,489000,4,3,2500,77096,1,0,1,0,1960,1,2,2054,7,0.4,5,1.3,6,0.3,0,-9000,2492,12784.86
27994191,29.688486,-95.46723,405000,3,2,1417,77096,1,0,1,0,1960,1,1,1701,7,0.4,5,1.3,6,0.2,0,-137000,2017,10201.752
27994343,29.819546,-95.420074,366500,3,2,1858,77018,0,0,1,0,1960,1,0,1575,3,4,3,4,3,6,0,-24000,13,6499.152
27994600,29.672466,-95.32435,204900,4,1,1515,77033,0,0,1,0,1950,1,0,861,4,0.5,3,2.4,3,2.3,0,0,5551,25055.712
27994733,29.668543,-95.32167,285000,4,2,1873,77033,0,0,1,0,1955,1,0,1197,4,0.5,3,2.6,3,2,0,-10000,15,6538.356
27995352,29.856295,-95.29251,315000,5,4,4037,77016,1,0,1,0,1955,2,3,1323,3,1.3,4,0.4,2,2,0,0,5476,9300
27995496,29.86097,-95.29202,250000,3,2,1677,77016,1,0,1,0,1967,1,2,1050,3,1.4,4,0.7,2,1.9,0,-25000,13,10937.916
27996091,29.862778,-95.2948,235000,3,2,1504,77016,1,0,1,0,1965,1,2,987,3,1.3,4,0.8,2,2,1,120000,1149,7954.056
27997101,29.700035,-95.416885,785444,3,3,4040,77030,1,0,1,0,1962,1,0,3299,9,0.8,6,1.4,5,2.6,0,0,0,15951.672
27997532,29.82883,-95.521355,330000,3,1,1336,77080,1,0,1,0,1956,1,1,1386,3,0.6,5,0.9,2,1,0,0,0,11051.172
27997832,29.66641,-95.45182,381600,4,2,2230,77035,1,0,1,0,1955,1,2,1676,5,0.2,5,1.4,2,2.1,0,-26000,29,8398.368
27997861,29.665598,-95.45115,386000,3,2,1940,77035,1,0,1,0,1955,1,2,1621,5,0.2,5,1.4,2,2.1,1,37000,2743,8398.368
27997909,29.664064,-95.45407,275000,4,2,1846,77035,1,0,1,0,1955,1,2,1155,5,0.2,5,1.3,2,1.9,0,-30000,60,9374.112
27998439,29.781487,-95.29036,295000,3,3,1830,77020,1,0,1,0,1955,2,3,1239,5,0.5,3,1.5,2,2,1,147200,2316,5458.068
27998476,29.631796,-95.41647,230000,4,2,1603,77045,1,0,1,0,1960,1,1,966,3,1.1,4,2.4,2,1.3,0,0,8967,7021.872
27998692,29.79037,-95.5099,764990,3,2,1903,77055,1,0,1,0,1954,1,2,3213,8,1,6,0.7,6,1.1,0,-135010,110,9239.076
27998952,29.814629,-95.42229,450000,3,2,2305,77018,0,0,1,0,1953,1,0,1890,3,4,3,4,3,6,1,60500,2667,6943.464
27999015,29.813404,-95.42676,410000,3,2,1506,77018,1,0,1,0,1955,1,1,1722,3,4,3,4,3,6,1,15000,2,11399.652
27999799,29.793932,-95.55082,433000,3,2,2275,77043,1,0,1,0,1955,1,2,1995,4,0.3,3,1.1,2,1.1,1,225000,537,10036.224
28000503,29.689116,-95.43168,605000,4,3,2348,77025,0,0,1,0,1955,1,0,2541,5,0.1,6,0.9,6,2.3,0,0,0,8833.968
28000547,29.808123,-95.529205,359000,3,2,1527,77080,1,0,1,0,1960,1,2,1508,6,0.6,3,0.3,2,1.2,1,109100,173,7562.016
28000622,29.80673,-95.52687,692000,4,3,3121,77080,1,0,1,0,2022,2,2,2906,6,0.7,3,0.5,2,1.3,1,517000,8362,8023.752
28000638,29.81008,-95.52755,360000,4,2,1844,77080,0,0,1,0,1959,1,0,1512,6,0.7,3,0.4,2,0.5,0,0,0,6930.396
28001367,29.62432,-95.20388,274900,3,2,1663,77034,1,0,1,0,1958,1,1,1155,7,1.1,6,2.8,5,2.1,0,-54100,76,7801.596
28002814,29.9405,-95.599,675000,4,3,3177,77065,0,1,1,0,1971,2,3,2835,5,1,8,3.3,7,3.4,0,0,0,60814.116
28002918,29.937492,-95.5935,375000,4,3,2642,77065,1,0,1,0,1965,1,2,1575,5,1.3,8,3.6,7,3.8,1,75000,506,74487.6
28003400,29.803272,-95.439804,454300,3,2,1602,77008,1,0,1,0,1957,1,2,1995,4,0.9,6,1.6,3,1,0,-75000,159,7150
28003526,29.80341,-95.43533,419777,3,2,1413,77008,1,0,1,0,1954,1,2,1763,4,0.7,6,1.6,3,0.9,0,0,0,7640.424
28004161,29.702335,-95.49776,295000,4,2,1456,77074,1,1,1,0,1956,1,1,1239,3,4,3,4,3,6,1,35000,786,7880.004
28004193,29.70289,-95.49825,334900,4,3,2189,77074,0,0,1,0,1956,1,2,1407,3,4,3,4,3,6,1,45900,1461,19000.872
28004380,29.700294,-95.50304,230000,3,2,1704,77074,0,0,1,0,1957,1,0,966,3,4,3,4,3,6,0,-45000,68,7501.032
28004766,29.658222,-95.463615,294900,3,2,1242,77035,0,0,1,0,1955,1,0,1239,5,0.8,5,0.9,2,1.2,1,214900,4440,12580.128
28004797,29.659521,-95.459885,327000,3,2,1878,77035,1,0,1,0,1955,1,2,1373,5,0.6,5,1.1,2,1.5,0,-13000,13,8476.776
28004973,29.660725,-95.45168,355000,3,3,2668,77035,1,0,1,0,1958,2,2,1491,5,0.4,5,1.5,2,2,1,176000,4192,7683.984
28004988,29.660442,-95.44953,349500,3,2,1683,77035,1,0,1,0,1958,1,2,1468,5,0.5,5,1.6,2,2.1,0,-15500,217,7797.24
28005748,29.644957,-95.3746,218000,3,2,1559,77051,0,0,1,0,1955,1,0,916,3,0.4,3,1.6,3,0.9,0,0,1213,5688.936
28006020,29.727661,-95.47595,479000,3,2,1452,77056,0,0,1,0,1950,1,0,2012,7,0.6,7,1.4,2,1.5,1,84000,1192,7736.256
28006024,29.727358,-95.47531,495000,3,3,1775,77056,0,0,1,0,1950,1,0,2079,7,0.6,7,1.5,2,1.5,0,0,0,7971.48
28006093,29.727104,-95.469574,620000,4,3,2530,77056,0,0,1,0,1955,1,0,2604,7,0.6,7,1.4,2,1.9,1,390100,5008,7714.476
28006441,29.67964,-95.23999,279900,3,2,1876,77017,0,0,1,0,1957,1,2,1176,5,0.2,6,0.6,2,1,0,0,0,6760.512
28006583,29.682087,-95.24068,203900,5,2,1831,77017,0,0,1,0,1955,1,0,856,5,0.1,6,0.7,2,0.9,1,76400,3981,8921.088
28007715,29.85871,-95.30506,201900,3,1,1424,77016,1,0,1,0,1960,1,1,848,3,0.7,4,0.9,2,2.7,1,72001,1880,9478.656
28007806,29.858555,-95.30209,214900,3,2,1250,77016,0,0,1,0,1960,1,0,903,3,0.8,4,0.7,2,2.5,0,0,16,6581.916
28008095,29.662697,-95.465515,349000,3,2,1784,77035,1,0,1,0,1958,1,2,1466,8,0.7,5,0.6,2,1.3,0,-71000,121,7200.468
28008106,29.660881,-95.465485,420000,3,2,1717,77035,1,0,1,0,1958,1,2,1764,8,0.9,5,0.7,2,1.2,0,-40000,111,7200
28008290,29.661098,-95.46689,365000,3,2,2327,77035,0,0,1,0,1959,1,0,1533,8,0.8,5,0.7,2,1.1,1,35500,2850,8398.368
28008296,29.661074,-95.46822,329000,3,2,2055,77035,1,0,1,0,1959,1,2,1382,8,0.8,5,0.6,2,1.1,0,-10000,78,9600.624
28008541,29.664875,-95.47068,367500,3,3,2306,77035,1,1,1,0,1955,1,2,1638,8,0.6,5,0.3,2,1.2,1,130090,2716,10140.768
28008590,29.666864,-95.47302,473500,4,3,2226,77096,1,1,1,0,1955,1,1,1989,8,0.6,5,0.1,6,1.6,1,48500,1504,11700.216
28008637,29.666271,-95.4745,329000,3,2,2276,77096,1,0,1,0,1956,1,2,1382,7,0.5,5,0.2,2,1.1,0,-10000,706,10400
28008701,29.663406,-95.47606,425000,3,2,2041,77096,1,0,1,0,1969,1,2,1785,7,0.5,5,0.4,2,0.9,1,160000,3988,9099.684
28008785,29.666828,-95.47711,363000,3,2,2412,77096,1,0,1,0,1960,1,2,1525,7,0.4,5,0.3,2,1.1,1,181000,4529,12959.1
28008872,29.665377,-95.47928,425000,4,2,1723,77096,1,0,1,0,1960,1,2,1785,7,0.2,5,0.4,2,1,1,176000,3102,8280.756
28008887,29.66462,-95.47809,475000,3,3,1882,77096,0,0,1,0,1960,1,0,1995,7,0.3,5,0.4,2,1,1,215100,391,9600.624
28008996,29.661932,-95.47804,405800,4,2,2311,77096,1,0,1,0,1960,1,2,1594,7,0.4,5,0.5,2,0.8,0,-20500,504,9600.624
28009032,29.661295,-95.47857,369500,3,2,1840,77096,1,0,1,0,1954,1,2,1552,7,0.4,5,0.6,2,0.7,1,144500,4861,7919.208
28009066,29.649565,-95.22902,259999,4,3,2253,77034,0,0,1,0,1960,1,0,1092,3,1.3,6,0.9,3,1.2,1,180999,4271,8681.508
28009393,29.645607,-95.23163,254500,3,2,1770,77034,0,0,1,0,1955,1,0,1069,3,1.2,6,1,3,1.4,0,0,0,7440.048
28009728,29.645567,-95.221214,224900,6,3,2692,77034,0,0,1,0,1958,2,0,945,4,0.4,7,1.6,5,2.9,0,-20000,18,6405
28010314,29.81039,-95.47971,200000,3,4,2491,77055,1,0,1,0,1955,1,4,840,3,4,3,4,3,6,1,100,3222,8960.292
28010416,29.805317,-95.47819,435000,3,2,1908,77055,1,0,1,0,1960,1,2,1827,3,4,3,4,3,6,1,195050,491,7213.536
28010883,29.823957,-95.50579,270000,3,1,1416,77080,0,0,1,0,1952,1,2,1134,5,0.3,5,1.9,2,1.7,0,0,0,24040.764
28011924,29.618902,-95.40365,249000,3,2,1446,77047,1,0,1,0,1955,1,2,1046,4,1.5,4,3.1,3,3.3,0,0,326,8049.888
28011966,29.68081,-95.49948,399000,3,2,1763,77074,1,0,1,0,1957,1,1,1676,5,0.4,3,0.9,2,1,1,234000,1611,9317.484
28012056,30.021051,-95.11945,498000,3,2,2364,77336,1,0,1,0,1970,1,2,2092,4,0.5,4,3.9,6,4,0,-50000,5747,14775.552
28012279,29.799517,-95.552155,485000,4,2,2296,77043,1,0,1,0,1960,1,2,2037,4,0.5,3,0.8,2,0.8,1,125100,276,9073.548
28012326,29.658018,-95.45285,399000,4,3,2121,77035,0,1,1,0,1959,1,0,1676,5,0.6,5,1.5,2,1.8,1,165000,4426,7562.016
28012373,29.656454,-95.45262,386500,3,2,1698,77035,1,0,1,0,1955,1,2,1623,5,0.6,5,1.5,2,1.8,0,0,0,6891.192
28013316,29.689487,-95.46942,398000,3,2,1360,77096,1,0,1,0,1957,1,2,1672,7,0.4,6,2.1,6,0.2,1,148000,11735,11077.308
28013578,29.772396,-95.56445,561600,3,2,1988,77079,1,0,1,0,1958,1,2,2478,10,0.4,9,0.8,6,2.6,0,-60001,1909,12301.344
28013800,29.64263,-95.378654,218000,3,2,1755,77051,1,0,1,0,1955,1,2,916,3,0.6,3,1.9,3,1.2,0,0,0,6050.484
28013806,29.64235,-95.377266,399000,4,3,1844,77051,1,0,1,0,2023,2,0,1676,3,0.6,3,1.9,3,1.1,1,365001,3849,6050.484
28013905,29.640783,-95.378624,230000,4,2,1344,77051,0,0,1,0,1955,1,0,966,3,0.7,3,2,3,1.3,0,0,5660,6050.484
28014034,29.638006,-95.376755,229999,3,2,1316,77051,1,0,1,0,1961,1,1,966,3,0.9,3,2.1,3,1.3,0,-25001,122,8812.188
28014547,29.789165,-95.4755,779000,3,2,1909,77055,1,1,1,0,1959,1,2,3272,3,0.8,6,2.6,6,3.1,0,0,0,8076.024
28014656,29.811441,-95.49375,399999,6,4,4174,77055,1,0,1,0,1955,2,4,1680,3,4,3,4,3,6,0,-60001,150,7588.152
28015380,29.68338,-95.50498,200000,3,2,1438,77074,0,0,1,0,1958,1,0,840,5,0.1,3,0.6,2,0.6,1,30001,1996,10349.856
28015683,29.824228,-95.46433,427500,4,2,1507,77092,1,0,1,0,1955,1,1,1796,2,0.3,2,1.5,2,0.5,1,150500,184,6921.684
28015724,29.825808,-95.46512,388000,3,2,1785,77092,1,0,1,0,1955,1,1,1630,2,0.3,2,1.4,2,0.4,1,191500,3581,7514.1
28015728,29.825493,-95.46439,420000,3,2,1925,77092,0,0,1,0,1955,1,2,1764,2,0.3,2,1.4,2,0.5,1,145000,1682,7596.864
28015812,29.825083,-95.466866,642700,3,3,2318,77092,1,0,1,0,1956,1,2,2722,2,0.2,2,1.4,2,0.4,1,361000,977,10058.004
28016129,29.750328,-95.4932,600000,3,2,2348,77057,1,0,1,0,1955,1,1,2520,5,0.2,7,1.5,2,1.3,0,0,5962,8664.084
28016329,29.676237,-95.27887,273999,4,3,3267,77061,1,0,1,0,1959,1,2,1151,8,0.9,4,1,2,1.6,1,148999,2315,11408.364
28016816,29.835184,-95.448296,479900,3,2,1896,77018,1,0,1,0,1954,1,1,2016,2,0.5,6,0.7,3,1.5,0,-115100,216,7200.468
28016899,29.83479,-95.45163,485400,3,2,1558,77018,1,0,1,0,1955,1,2,2037,2,0.6,6,0.8,3,1.6,1,29910,1084,8999.496
28016901,29.834724,-95.45218,479000,3,2,1994,77018,1,0,1,0,1954,1,3,2012,2,0.6,6,0.8,3,1.6,1,200000,3572,9509.148
28017114,29.839458,-95.43853,870000,4,3,2778,77018,1,0,1,0,1959,1,2,3654,8,0.7,6,0.7,3,1.4,1,592100,5374,9282.636
28017197,29.6095,-95.36462,230000,3,1,1049,77047,1,0,1,0,1960,1,1,966,3,1.2,2,2.7,3,3,0,-130000,205,19649.916
28017558,29.623808,-95.43239,252000,3,2,2160,77045,0,0,1,0,1965,1,0,1058,4,0.3,4,1.3,2,0.5,0,-3000,6000,7289
28018231,29.812784,-95.4993,359999,3,3,1717,77055,0,0,1,0,1966,1,0,1512,3,4,3,4,3,6,0,-10001,53,7008.804
28018299,29.667442,-95.27226,269999,5,3,1915,77061,1,0,1,0,1956,1,1,1134,4,0.7,4,1,2,1.6,0,-30000,261,7479.252
28018942,29.743414,-95.490944,869500,3,3,2294,77057,1,0,1,0,1960,1,2,3652,5,0.4,7,1.4,2,1,0,-5500,2659,7226.604
28019055,29.85221,-95.40896,255000,4,2,1850,77091,1,0,1,0,1960,1,2,1071,3,0.9,3,0.9,3,2,1,5000,711,7261.452
28019067,29.73581,-95.53751,350000,3,2,1555,77063,1,0,1,0,1958,1,1,1470,4,0.6,3,1.7,2,2.4,0,0,0,7954.056
28019289,29.660189,-95.26611,224900,3,1,1325,77061,1,0,1,0,1956,1,1,945,3,1.3,6,1.5,3,3.6,1,75000,127,6965.244
28020073,29.66857,-95.27937,227000,3,2,1578,77061,1,0,1,0,1957,1,2,953,4,0.3,4,0.6,2,1.9,0,0,776,8624.88
28020100,29.665756,-95.279076,340000,3,3,2687,77061,1,0,1,0,1961,1,1,1428,4,0.2,4,0.6,2,2,1,339998,566,8315.604
28020292,29.814909,-95.43929,295000,2,1,855,77018,1,0,1,0,1956,1,1,1239,8,0.8,6,0.9,3,0.4,1,20000,2815,7021.872
28021162,29.833265,-95.47906,325000,3,1,997,77092,1,0,1,0,1953,1,1,1365,2,0.9,2,0.6,2,0.6,0,0,0,7631.712
28021461,29.829308,-95.47579,329900,3,2,1274,77092,1,0,1,0,1967,1,2,1386,2,0.6,2,0.9,2,0.3,0,0,0,8211.06
28021480,29.830194,-95.47367,429000,4,2,2079,77092,0,0,1,0,1963,1,2,1802,2,0.5,2,0.9,2,0.2,0,-20000,39,7919.208
28021687,29.61764,-95.44343,215000,3,2,2200,77045,1,0,1,0,1960,1,4,903,4,0.4,4,0.6,2,0.9,0,0,3812,6599.34
28021694,29.617924,-95.44275,229000,3,2,1668,77045,1,0,1,0,1960,1,4,962,4,0.4,4,0.7,2,0.8,1,24000,10038,6599.34
28022471,29.824791,-95.51507,355000,3,2,1874,77080,1,0,1,0,1956,1,2,1491,5,0.5,5,1.3,2,1.1,0,-20000,11514,15247
28022492,29.823727,-95.51005,320000,3,2,1317,77080,1,0,1,0,1955,1,2,1344,5,0.2,5,1.6,2,1.4,1,100000,12239,19009.584
28022518,29.823235,-95.51107,475000,5,4,3894,77080,0,0,1,0,1955,2,0,1995,5,0.2,5,1.6,2,1.3,1,240500,4806,10018.8
28023485,29.687681,-95.47404,609000,3,4,3050,77096,1,1,1,1,1955,1,1,2558,7,0.4,5,1.2,6,0.4,0,-86000,2916,8581.32
28023546,29.685562,-95.47427,489000,3,2,2062,77096,1,0,1,0,1955,1,2,2054,7,0.4,5,1,6,0.5,0,-10000,2802,8001.972
28024664,29.618776,-95.23311,205000,3,2,1556,77075,0,0,1,0,1956,1,0,861,4,0.5,6,0.8,5,0.9,0,-20000,20,8838.324
28024886,29.675716,-95.27885,380000,3,2,2073,77061,1,0,1,0,1959,1,2,1596,8,1,4,1,2,1.6,1,215000,2624,11251.548
28025092,29.669718,-95.44949,399000,4,2,2113,77035,1,0,1,0,1956,1,2,1676,5,0.4,5,1.5,2,2.3,1,100000,2947,10240.956
28025130,29.67121,-95.45422,424200,3,3,2044,77035,1,0,1,0,1958,1,2,1797,5,0.3,5,1.2,2,2.2,1,78000,4601,9361.044
28025579,29.683483,-95.46045,495000,3,2,2142,77096,1,1,1,0,1960,1,1,2079,7,0.5,5,1.2,6,0.7,0,0,0,10384.704
28025674,29.799463,-95.43118,460000,3,2,1729,77008,1,0,1,0,1960,1,2,1932,4,0.4,6,1.9,3,1.2,0,-85000,79,7148.196
28026028,29.659262,-95.48073,363000,3,2,2075,77096,0,0,1,0,1956,1,0,1525,7,0.4,5,0.8,2,0.6,1,123000,4749,7701.408
28026032,29.659838,-95.48129,400000,3,2,2000,77096,1,0,1,0,1958,1,2,1680,7,0.4,5,0.7,2,0.6,0,-50000,245,8398.368
