Lat,Lng,Price,Bedrooms,Bathrooms,constructedArea,zipCode,CountyId,taxRate,hasGarage,hasPool,hasCooling,hasView,yearBuilt,stories,parkingSpaces,schoolElemRating,schoolElemDist,schoolMidRating,schoolMidDist,schoolHighRating,schoolHighDist,priceIncreased,priceDiff,days,lotAreaSQFT,avgSchoolRating,avgSchoolDist
29.821144,-95.394875,549000,3.0,4,2133.0,77018,1090,2.29,1,0,1,0,2023.0,2.0,2,4.0,0.4,3,2.7,3,0.2,1,229000,8085,3339.0,3.3333333333333335,1.1
29.817446,-95.395546,560000,3.0,4,2200.0,77018,1090,2.29,1,0,1,0,2022.0,2.0,2,4.0,0.3,5,0.8,3,0.4,1,400010,2659,3001.284,4.0,0.5
29.817005,-95.39439,399900,2.0,1,1075.0,77018,1090,2.29,0,0,1,0,1997.0,1.0,0,4.0,0.3,5,0.8,3,0.4,1,250000,3951,9374.112,4.0,0.5
29.821648,-95.39184,350000,3.0,3,1710.0,77022,1090,2.29,1,0,1,0,2012.0,2.0,2,4.0,0.3,3,2.8,3,0.4,1,200100,5854,5998.212,3.3333333333333335,1.1666666666666665
29.822432,-95.3903,250000,3.0,1,1038.0,77022,1090,2.29,1,0,1,0,1952.0,1.0,2,4.0,0.3,3,2.9,3,0.5,1,154500,3723,4800.312,3.3333333333333335,1.2333333333333332
29.822441,-95.389565,435000,3.0,3,1942.0,77022,1090,2.29,1,0,1,0,2022.0,2.0,2,4.0,0.3,3,2.9,3,0.5,0,0,7361,3841.992,3.3333333333333335,1.2333333333333332
29.82139,-95.38859,470000,3.0,3,2011.0,77022,1090,2.29,1,0,1,0,2021.0,2.0,2,4.0,0.3,3,3.0,3,0.6,1,330100,4936,3998.808,3.3333333333333335,1.3
29.81668,-95.3987,525000,3.0,4,2836.0,77018,1090,2.29,1,0,1,0,2015.0,3.0,2,4.0,0.5,5,0.8,3,0.4,0,-174999,2529,2596.176,4.0,0.5666666666666668
29.81669,-95.39844,547000,3.0,3,2309.0,77018,1090,2.29,1,0,1,0,2022.0,2.0,2,4.0,0.5,5,0.8,3,0.4,0,0,0,2596.176,4.0,0.5666666666666668
29.792177,-95.35833,279000,2.0,1,480.0,77009,1090,2.29,0,0,1,0,1945.0,1.0,0,5.0,0.2,5,0.6,2,0.6,1,54000,1873,5501.628,4.0,0.4666666666666666
29.793879,-95.35967,359900,3.0,2,1450.0,77009,1090,2.29,0,0,1,0,1950.0,1.0,0,5.0,0.2,5,0.8,2,0.7,0,-5000,8421,5501.628,4.0,0.5666666666666667
29.794615,-95.36344,325000,2.0,1,720.0,77009,1090,2.29,0,0,1,0,1940.0,1.0,0,5.0,0.4,5,0.9,2,0.8,0,0,9237,4726.26,4.0,0.7000000000000001
29.79684,-95.363144,415000,3.0,2,1313.0,77009,1090,2.29,0,0,1,0,2022.0,1.0,0,5.0,0.4,5,1.0,2,0.9,1,225100,429,5501.628,4.0,0.7666666666666666
29.797253,-95.364075,225000,2.0,2,616.0,77009,1090,2.29,0,0,1,0,1949.0,1.0,0,5.0,0.4,5,1.1,2,0.9,0,-5000,82,5501.628,4.0,0.7999999999999999
29.800781,-95.36412,398000,5.0,2,1391.0,77009,1090,2.29,1,0,1,0,1935.0,1.0,3,5.0,0.5,5,1.3,2,1.2,0,-31000,15,5501.628,4.0,1.0
29.803,-95.363716,595000,4.0,4,3256.0,77009,1090,2.29,0,0,1,0,1945.0,1.0,4,6.0,0.4,5,1.4,2,1.3,1,390000,3485,10998.9,4.333333333333333,1.0333333333333332
29.803778,-95.364555,399000,3.0,2,1836.0,77009,1090,2.29,0,0,1,0,1938.0,1.0,0,6.0,0.4,5,1.4,2,1.3,0,-23000,24,5501.628,4.333333333333333,1.0333333333333332
29.732986,-95.37909,339900,4.0,3,2208.0,77004,1090,2.29,0,0,1,0,1920.0,2.0,0,999.0,999.0,999,999.0,999,999.0,0,-55100,2955,3001.284,999.0,999.0
29.77389,-95.403625,399000,3.0,4,2194.0,77007,1090,2.29,1,0,1,0,2007.0,3.0,1,8.0,1.4,6,1.5,5,1.5,1,215100,4811,1718.0,6.333333333333333,1.4666666666666668
29.772505,-95.405014,225000,2.0,1,910.0,77007,1090,2.29,0,0,1,0,1920.0,1.0,0,8.0,1.3,6,1.6,5,1.6,1,65000,2687,3201.66,6.333333333333333,1.5
29.732819,-95.34679,489000,3.0,4,2130.0,77004,1090,2.29,1,0,1,0,2023.0,4.0,2,4.0,1.0,3,2.8,2,0.8,1,379000,722,5000.688,3.0,1.5333333333333332
29.729696,-95.34562,450000,2.0,1,1120.0,77004,1090,2.29,0,0,1,0,1940.0,1.0,0,4.0,1.0,3,2.7,2,0.7,1,250020,709,10001.376,3.0,1.4666666666666668
29.729221,-95.34541,350000,3.0,2,1250.0,77004,1090,2.29,1,0,1,0,1936.0,1.0,2,4.0,1.0,3,2.6,2,0.7,1,210000,840,5000.688,3.0,1.4333333333333333
29.72849,-95.3485,250000,3.0,2,1427.0,77004,1090,2.29,1,0,1,0,1930.0,1.0,2,4.0,0.8,3,2.5,2,0.5,0,0,0,5000.688,3.0,1.2666666666666666
29.728746,-95.348404,250000,2.0,1,1106.0,77004,1090,2.29,1,0,1,0,1930.0,1.0,1,4.0,0.8,3,2.5,2,0.6,0,0,0,5000.688,3.0,1.3
29.744026,-95.322365,375000,3.0,3,1675.0,77011,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.3,4,0.6,2,1.0,1,195000,785,2146.0,3.6666666666666665,0.6333333333333333
29.744072,-95.3225,375000,3.0,3,1675.0,77011,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.3,4,0.6,2,1.0,1,180000,655,1914.0,3.6666666666666665,0.6333333333333333
29.76869,-95.4011,660000,3.0,4,2225.0,77007,1090,2.29,1,0,1,0,2019.0,4.0,2,8.0,1.5,6,1.6,5,1.7,0,-1675788,2118,1807.74,6.333333333333333,1.5999999999999999
29.818434,-95.38754,200000,2.0,1,648.0,77022,1090,2.29,0,0,1,0,1940.0,1.0,0,4.0,0.2,5,1.1,3,0.7,0,-20000,131,5998.212,4.0,0.6666666666666666
29.780218,-95.355156,206000,2.0,2,1032.0,77009,1090,2.29,0,0,1,0,1935.0,1.0,0,5.0,0.2,5,0.2,2,0.3,0,0,0,4408.272,4.0,0.2333333333333333
29.781853,-95.35115,400000,3.0,2,1663.0,77026,1090,2.29,0,0,1,0,1950.0,1.0,0,5.0,0.2,5,0.4,2,0.4,0,-100000,404,5000.688,4.0,0.3333333333333333
29.784498,-95.35502,399000,3.0,2,1538.0,77009,1090,2.29,0,0,1,0,1926.0,1.0,0,2.0,0.5,5,0.2,2,0.2,1,204000,1439,5000.688,3.0,0.3
29.734236,-95.31548,799900,3.0,1,1315.0,77023,1090,2.29,0,0,1,0,1940.0,1.0,0,6.0,0.5,4,0.6,2,1.0,1,319900,112,22389.84,4.0,0.7000000000000001
29.73115,-95.380585,530000,3.0,2,1904.0,77004,1090,2.29,1,0,1,0,1925.0,1.0,1,4.0,0.2,3,2.7,5,2.9,0,0,9755,5000.688,4.0,1.9333333333333336
29.734484,-95.29669,299000,2.0,1,1290.0,77011,1090,2.29,1,0,1,0,1930.0,1.0,2,3.0,0.2,3,0.5,2,2.2,0,-101000,431,10001.376,2.6666666666666665,0.9666666666666668
29.736208,-95.29556,329000,3.0,3,1412.0,77011,1090,2.29,1,0,1,0,2022.0,2.0,1,3.0,0.2,3,0.4,2,2.3,1,214000,361,2500.0,2.6666666666666665,0.9666666666666667
29.73314,-95.28152,254000,3.0,2,1370.0,77012,1090,2.29,1,0,1,0,1936.0,1.0,1,7.0,0.6,3,1.3,3,1.4,1,108501,221,2500.344,4.333333333333333,1.0999999999999999
29.737083,-95.287674,289000,3.0,2,2032.0,77012,1090,2.29,0,0,1,0,1940.0,1.0,2,7.0,0.1,3,0.8,3,1.8,1,189000,1226,5000.688,4.333333333333333,0.9
29.740831,-95.2908,225000,3.0,1,942.0,77011,1090,2.29,0,0,1,0,2020.0,1.0,0,7.0,0.2,3,0.6,2,2.6,0,-24000,95,2500.344,4.0,1.1333333333333335
29.74346,-95.29619,210000,2.0,2,1004.0,77011,1090,2.29,1,0,1,0,1930.0,1.0,1,3.0,0.3,3,0.3,2,2.3,1,25000,317,5000.688,2.6666666666666665,0.9666666666666667
29.743948,-95.2953,285000,3.0,2,1346.0,77011,1090,2.29,0,0,1,0,1935.0,1.0,0,3.0,0.3,3,0.3,2,2.4,1,70000,343,3698.244,2.6666666666666665,1.0
29.73981,-95.344376,534900,6.0,2,1992.0,77003,1090,2.29,1,0,1,0,1936.0,1.0,1,4.0,0.6,4,1.2,2,1.0,0,0,0,5100.876,3.3333333333333335,0.9333333333333332
29.739298,-95.39402,745000,3.0,4,3249.0,77006,1090,2.29,0,0,1,0,1928.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,-250000,277,5000.688,999.0,999.0
29.786236,-95.35963,259000,2.0,1,648.0,77009,1090,2.29,0,0,1,0,1930.0,1.0,0,2.0,0.3,5,0.3,2,0.2,0,-16000,384,5000.688,3.0,0.26666666666666666
29.77536,-95.35182,355000,2.0,2,952.0,77009,1090,2.29,0,0,1,0,1926.0,1.0,0,5.0,0.3,5,0.5,2,0.6,0,-5000,61,3049.2,4.0,0.4666666666666666
29.77583,-95.350266,299000,2.0,1,1190.0,77026,1090,2.29,0,0,1,0,1925.0,1.0,0,5.0,0.3,5,0.6,2,0.7,0,-51000,1900,5000.688,4.0,0.5333333333333333
29.785774,-95.362495,450000,4.0,3,1813.0,77009,1090,2.29,0,0,1,0,2022.0,2.0,0,8.0,0.3,5,0.4,2,0.3,1,320000,2432,2500.0,5.0,0.3333333333333333
29.740583,-95.3114,285000,3.0,1,1194.0,77011,1090,2.29,0,0,1,0,1935.0,1.0,0,7.0,0.1,3,0.7,2,1.4,1,107000,502,6499.152,4.0,0.7333333333333333
29.745382,-95.3265,425000,3.0,2,2159.0,77011,1090,2.29,1,0,1,0,1936.0,1.0,0,5.0,0.5,4,0.6,2,0.9,1,100000,707,7701.408,3.6666666666666665,0.6666666666666666
29.746939,-95.32531,335000,5.0,3,2404.0,77011,1090,2.29,0,0,1,0,1938.0,1.0,0,5.0,0.4,4,0.7,2,1.0,0,-24000,91,6751.8,3.6666666666666665,0.7000000000000001
29.736935,-95.34293,295000,2.0,1,1380.0,77003,1090,2.29,1,0,1,0,1927.0,1.0,1,4.0,0.5,4,1.1,2,0.8,1,255000,4123,5000.688,3.3333333333333335,0.8000000000000002
29.796679,-95.38204,524000,2.0,2,1306.0,77009,1090,2.29,0,0,1,0,1930.0,1.0,0,5.0,0.2,6,0.5,5,0.7,1,201000,4918,5000.688,5.333333333333333,0.4666666666666666
29.695011,-95.27564,289000,4.0,2,1635.0,77017,1090,2.29,0,0,1,0,1946.0,1.0,1,8.0,0.4,4,2.1,2,1.4,1,114000,298,11251.547999999999,4.666666666666667,1.3
29.700407,-95.27297,259000,3.0,2,1984.0,77017,1090,2.29,0,0,1,0,1956.0,1.0,0,8.0,0.7,2,0.4,2,1.4,1,10000,1576,6799.716,4.0,0.8333333333333334
29.768814,-95.32558,338999,3.0,2,2127.0,77020,1090,2.29,1,0,1,0,1960.0,1.0,2,6.0,0.3,3,0.9,2,0.4,1,258195,4965,9600.624,3.6666666666666665,0.5333333333333333
29.818048,-95.27929,265000,3.0,3,1780.0,77028,1090,2.29,0,0,1,0,2021.0,1.0,0,3.0,0.6,3,3.2,3,2.3,1,257000,5233,3998.808,3.0,2.033333333333333
29.817045,-95.27929,530000,4.0,2,5432.0,77028,1090,2.29,1,0,1,0,1940.0,1.0,8,3.0,0.5,3,3.2,3,2.3,0,0,4701,8001.972,3.0,2.0
29.81128,-95.28344,238500,3.0,3,1491.0,77028,1090,2.29,1,0,1,0,2022.0,2.0,1,3.0,0.5,3,2.9,3,2.1,0,0,0,8398.368,3.0,1.8333333333333333
29.827347,-95.28339,200000,4.0,2,1311.0,77028,1090,2.29,0,0,1,0,1952.0,1.0,0,3.0,1.2,3,3.1,3,2.0,0,-75000,133,4800.312,3.0,2.1
29.819841,-95.28639,312000,3.0,3,2358.0,77028,1090,2.29,1,0,1,0,2022.0,2.0,2,3.0,1.0,3,2.8,3,1.8,1,289000,2908,4081.572,3.0,1.8666666666666665
29.769648,-95.419044,649900,3.0,3,2532.0,77007,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.4,6,2.4,5,1.9,1,199900,4855,2875.0,6.333333333333333,1.5666666666666664
29.766434,-95.419495,680000,2.0,1,1330.0,77007,1090,2.29,0,0,1,0,1950.0,1.0,0,8.0,0.4,6,2.6,5,1.6,1,80000,855,5000.688,6.333333333333333,1.5333333333333332
29.849161,-95.48824,420000,3.0,3,1814.0,77092,1090,2.29,1,0,1,0,2022.0,2.0,2,2.0,2.0,2,0.7,2,1.6,1,340000,3394,6250.86,2.0,1.4333333333333336
29.841837,-95.46376,264000,3.0,2,1456.0,77091,1090,2.29,0,0,1,0,1945.0,1.0,0,3.0,0.2,2,1.0,2,0.9,0,-20000,53,4356.0,2.3333333333333335,0.7000000000000001
29.752869,-95.37894,750000,2.0,1,1428.0,77019,1090,2.29,1,0,1,0,1900.0,1.0,1,999.0,999.0,999,999.0,999,999.0,0,-245000,757,5000.688,999.0,999.0
29.837555,-95.46528,295000,3.0,2,1721.0,77092,1090,2.29,1,0,1,0,1955.0,1.0,1,3.0,0.3,2,0.9,2,0.6,0,-4000,25,8498.556,2.3333333333333335,0.6
29.786636,-95.35249,325000,5.0,2,780.0,77009,1090,2.29,0,0,1,0,1946.0,1.0,0,2.0,0.5,5,0.4,2,0.4,0,-50000,159,11251.547999999999,3.0,0.43333333333333335
29.787493,-95.352516,425000,3.0,2,1680.0,77009,1090,2.29,0,0,1,0,1937.0,1.0,0,2.0,0.5,5,0.4,2,0.4,1,271100,1474,6250.86,3.0,0.43333333333333335
29.791235,-95.3555,410000,3.0,2,1844.0,77009,1090,2.29,0,0,1,0,2022.0,1.0,0,5.0,0.3,5,0.6,2,0.5,0,-40000,89,6250.86,4.0,0.4666666666666666
29.79188,-95.35188,399900,3.0,3,1871.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.4,5,0.7,2,0.7,0,-20000,173,2500.0,4.0,0.6
29.793016,-95.35628,250000,2.0,1,1053.0,77009,1090,2.29,1,0,1,0,1945.0,1.0,1,5.0,0.2,5,0.7,2,0.6,0,0,0,5000.688,4.0,0.5
29.792883,-95.35628,250000,2.0,1,972.0,77009,1090,2.29,1,0,1,0,1935.0,1.0,1,5.0,0.2,5,0.7,2,0.6,0,0,0,5000.688,4.0,0.5
29.796873,-95.35397,355000,3.0,3,2158.627875809694,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.3,5,0.9,2,0.9,1,186000,1253,7775.7013398033405,4.0,0.7000000000000001
29.796778,-95.35154,240000,3.0,1,1080.0,77009,1090,2.29,0,0,1,0,1938.0,2.0,0,5.0,0.4,5,1.0,2,0.9,1,40000,999,5000.688,4.0,0.7666666666666666
29.798119,-95.35498,330000,3.0,1,1156.0,77009,1090,2.29,0,0,1,0,1950.0,1.0,0,5.0,0.2,5,1.0,2,0.9,0,0,0,5000.688,4.0,0.7000000000000001
29.798912,-95.35253,399000,3.0,3,1770.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,1,5.0,0.4,5,1.1,2,1.0,1,24000,7651,1875.0,4.0,0.8333333333333334
29.79974,-95.35382,385000,3.0,3,1589.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.4,5,1.1,2,1.1,1,336900,4276,2173.644,4.0,0.8666666666666667
29.80287,-95.35315,387500,3.0,3,2096.0,77009,1090,2.29,1,0,1,0,2019.0,2.0,1,5.0,0.5,5,1.3,2,1.3,1,257500,1419,2500.344,4.0,1.0333333333333334
29.788486,-95.35426,335000,3.0,3,1516.0,77009,1090,2.29,0,0,1,0,1930.0,1.0,0,2.0,0.4,5,0.4,2,0.4,0,-140000,4383,5009.4,3.0,0.4000000000000001
29.7325,-95.29485,357770,5.0,3,1782.0,77011,1090,2.29,0,0,1,0,1936.0,2.0,2,5.0,0.3,3,0.6,2,2.3,1,108170,141,4251.456,3.3333333333333335,1.0666666666666667
29.754292,-95.345566,345000,2.0,1,1471.0,77003,1090,2.29,0,0,1,0,1935.0,1.0,0,5.0,1.8,4,1.8,2,1.9,0,-100000,108,5797.836,3.6666666666666665,1.8333333333333333
29.768824,-95.41548,749990,4.0,4,2724.0,77007,1090,2.29,0,0,1,0,2023.0,3.0,0,8.0,0.6,6,2.3,5,1.9,1,199990,1084,5000.688,6.333333333333333,1.5999999999999999
29.767727,-95.41539,490000,3.0,3,2287.0,77007,1090,2.29,1,0,1,0,1996.0,3.0,2,8.0,0.6,6,2.3,5,1.8,0,-30000,41,1694.484,6.333333333333333,1.5666666666666667
29.792679,-95.377335,849000,3.0,3,2004.0,77009,1090,2.29,0,0,1,0,1920.0,1.0,2,5.0,0.3,6,0.6,5,1.0,1,524000,325,5000.688,5.333333333333333,0.6333333333333333
29.794214,-95.37652,749000,3.0,3,2112.0,77009,1090,2.29,0,0,1,0,1930.0,1.0,0,5.0,0.2,6,0.7,5,1.0,1,219500,1236,5000.688,5.333333333333333,0.6333333333333333
29.792614,-95.3727,599000,2.0,2,1749.0,77009,1090,2.29,0,0,1,0,1930.0,1.0,1,8.0,0.2,6,0.8,5,1.3,1,400000,4295,5000.688,6.333333333333333,0.7666666666666666
29.79234,-95.37065,299900,2.0,1,864.0,77009,1090,2.29,1,0,1,0,1924.0,1.0,1,2.0,0.7,5,1.1,2,1.0,0,-100,801,5000.688,3.0,0.9333333333333332
29.800446,-95.37364,599999,4.0,3,1434.0,77009,1090,2.29,0,0,1,0,1920.0,2.0,1,5.0,0.4,6,1.0,5,1.3,0,0,0,5000.688,5.333333333333333,0.9
29.799276,-95.373695,525000,2.0,3,1673.0,77009,1090,2.29,1,1,1,0,1935.0,1.0,1,5.0,0.3,6,1.0,5,1.2,1,75000,4167,5000.688,5.333333333333333,0.8333333333333334
29.798323,-95.37407,799000,4.0,3,2900.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.3,6,0.9,5,1.2,0,-81000,275,3998.808,5.333333333333333,0.7999999999999999
29.800135,-95.37606,240000,3.0,1,888.0,77009,1090,2.29,1,0,1,0,1981.0,1.0,1,5.0,0.2,6,0.9,5,1.1,0,0,502,2500.344,5.333333333333333,0.7333333333333334
29.798899,-95.376595,350000,0.0,0,1032.0,77009,1090,2.29,0,0,1,0,1920.0,1.0,0,5.0,0.2,6,0.8,5,1.1,0,0,0,5000.688,5.333333333333333,0.7000000000000001
29.797228,-95.376564,757400,4.0,4,2850.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,5.0,0.1,6,0.8,5,1.0,1,429000,382,5000.688,5.333333333333333,0.6333333333333333
29.804373,-95.37752,342000,2.0,2,1004.0,77009,1090,2.29,1,0,1,0,1930.0,1.0,2,6.0,0.5,5,1.3,5,1.1,0,-118000,1103,5000.688,5.333333333333333,0.9666666666666668
29.804646,-95.37752,315000,2.0,1,905.0,77009,1090,2.29,1,0,1,0,1930.0,1.0,1,6.0,0.5,5,1.3,5,1.2,0,0,0,5000.688,5.333333333333333,1.0
29.692173,-95.35751,255000,3.0,2,1916.0,77021,1090,2.29,0,0,1,0,1950.0,1.0,0,6.0,0.2,3,0.4,2,1.9,1,130000,938,5150.0,3.6666666666666665,0.8333333333333334
29.69166,-95.35772,299000,3.0,2,1131.0,77021,1090,2.29,1,0,1,0,1945.0,1.0,2,6.0,0.2,3,0.4,2,1.9,1,199000,2265,5150.0,3.6666666666666665,0.8333333333333334
29.690056,-95.35748,220000,4.0,2,1840.0,77021,1090,2.29,0,0,1,0,1955.0,1.0,0,6.0,0.2,3,0.4,2,2.0,0,0,6061,7723.188,3.6666666666666665,0.8666666666666667
29.687681,-95.35987,235000,3.0,2,1220.0,77021,1090,2.29,0,0,1,0,1949.0,1.0,0,6.0,0.3,3,0.3,2,2.2,1,90500,1512,5148.792,3.6666666666666665,0.9333333333333335
29.6866,-95.36118,359900,3.0,3,1729.0,77021,1090,2.29,1,0,1,0,2022.0,2.0,2,6.0,0.3,3,0.3,2,2.3,1,351900,4108,2500.0,3.6666666666666665,0.9666666666666667
29.72404,-95.378944,414990,4.0,3,2607.0,77004,1090,2.29,1,0,1,0,1938.0,2.0,4,4.0,0.3,3,2.3,5,3.2,0,0,0,5000.688,4.0,1.9333333333333333
29.626093,-95.26508,720000,3.0,2,1760.0,77075,1090,2.29,0,0,1,0,1960.0,2.0,0,4.0,2.4,6,2.6,3,3.8,1,535100,4265,40998.672,4.333333333333333,2.9333333333333336
29.776035,-95.40391,272000,2.0,1,1008.0,77007,1090,2.29,1,0,1,0,1931.0,1.0,1,8.0,1.4,6,1.4,5,1.4,0,0,0,3698.244,6.333333333333333,1.3999999999999997
29.814077,-95.396515,484900,3.0,3,2122.0,77018,1090,2.29,1,0,1,0,2021.0,2.0,2,4.0,0.4,5,0.6,3,0.5,1,234900,1253,3001.284,4.0,0.5
29.80628,-95.3857,399900,2.0,2,1058.0,77009,1090,2.29,0,0,1,0,1950.0,1.0,0,8.0,0.4,5,0.8,5,0.8,0,0,83,5000.688,6.0,0.6666666666666666
29.802696,-95.38537,385000,2.0,1,752.0,77009,1090,2.29,0,0,1,0,1930.0,1.0,0,8.0,0.2,6,0.8,5,0.7,0,-10000,147,5000.688,6.333333333333333,0.5666666666666667
29.728765,-95.33402,325000,2.0,1,1100.0,77023,1090,2.29,0,0,1,0,1940.0,2.0,0,4.0,0.4,4,0.7,2,0.2,1,235000,2883,4748.04,3.3333333333333335,0.43333333333333335
29.812422,-95.394325,399000,2.0,1,1026.0,77008,1090,2.29,0,0,1,0,1928.0,1.0,0,8.0,0.8,5,0.5,5,1.1,1,159000,3862,3907.332,6.0,0.8000000000000002
29.812445,-95.39718,468500,3.0,1,1476.0,77008,1090,2.29,0,0,1,0,1948.0,1.0,0,5.0,0.8,5,0.5,5,1.1,1,188500,4078,5998.212,5.0,0.8000000000000002
29.812008,-95.39496,474500,2.0,1,1074.0,77008,1090,2.29,1,0,1,0,1940.0,1.0,1,5.0,0.9,5,0.5,5,1.1,0,-75100,5199,5998.212,5.0,0.8333333333333334
29.810902,-95.38797,679900,3.0,3,2520.0,77009,1090,2.29,1,0,1,0,2022.0,2.0,2,8.0,0.6,5,0.7,5,1.0,1,354900,4867,3000.0,6.0,0.7666666666666666
29.809238,-95.38872,674000,3.0,4,1745.0,77009,1090,2.29,0,0,1,0,1920.0,1.0,0,8.0,0.5,5,0.6,5,0.9,1,576000,4284,6000.0,6.0,0.6666666666666666
29.809393,-95.39029,484800,2.0,1,888.0,77009,1090,2.29,0,0,1,0,1920.0,1.0,0,8.0,0.5,5,0.6,5,0.9,0,0,87,6699.528,6.0,0.6666666666666666
29.808142,-95.38436,450000,1.0,1,968.0,77009,1090,2.29,1,0,1,0,1920.0,1.0,2,8.0,0.5,5,0.9,5,1.0,1,175000,2267,4356.0,6.0,0.7999999999999999
29.810352,-95.38264,500500,3.0,1,1050.0,77009,1090,2.29,1,0,1,0,1920.0,1.0,1,8.0,0.7,5,1.0,5,1.2,0,-134500,377,5000.688,6.0,0.9666666666666667
29.812792,-95.38391,399000,3.0,2,1332.0,77009,1090,2.29,0,0,1,0,1935.0,1.0,2,8.0,0.8,5,1.0,5,1.3,0,-60000,83,5000.0,6.0,1.0333333333333334
29.729088,-95.3942,774000,3.0,2,2061.0,77006,1090,2.29,1,0,1,0,1930.0,1.0,2,5.0,0.9,9,1.1,5,2.2,0,-921000,3654,6250.0,6.333333333333333,1.4000000000000001
29.876818,-95.4512,319900,3.0,3,1598.0,77088,1090,2.29,1,0,1,0,2022.0,2.0,2,999.0,999.0,999,999.0,999,999.0,0,-5000,71,2750.0,999.0,999.0
29.757654,-95.34057,490000,2.0,2,924.0,77003,1090,2.29,0,0,1,0,1940.0,1.0,0,5.0,1.6,4,1.7,2,1.5,1,300000,705,4369.068,3.6666666666666665,1.5999999999999999
29.733334,-95.354805,225000,2.0,1,888.0,77004,1090,2.29,0,0,1,0,1935.0,1.0,0,4.0,0.5,3,2.7,2,0.7,0,0,0,5000.688,3.0,1.3
29.731333,-95.35323,305000,4.0,1,1852.0,77004,1090,2.29,0,0,1,0,1950.0,1.0,0,4.0,0.6,3,2.6,2,0.6,0,0,0,5000.688,3.0,1.2666666666666668
29.73438,-95.35217,299000,3.0,1,1064.0,77004,1090,2.29,0,0,1,0,1913.0,1.0,0,4.0,0.7,3,2.8,2,0.8,1,219000,2596,5000.688,3.0,1.4333333333333333
29.78576,-95.38148,750000,3.0,2,1871.0,77009,1090,2.29,1,0,1,0,1940.0,2.0,1,8.0,0.5,6,0.4,5,0.9,1,155000,5203,5000.688,6.333333333333333,0.6
29.738237,-95.32506,250000,2.0,1,1565.0,77023,1090,2.29,1,0,1,0,1940.0,1.0,1,4.0,0.6,4,0.2,2,0.6,0,0,0,4978.908,3.3333333333333335,0.4666666666666666
29.781212,-95.36957,475000,3.0,2,1889.0,77009,1090,2.29,1,0,1,0,1904.0,1.0,1,8.0,0.6,6,1.2,5,1.7,1,225000,2938,5000.688,6.333333333333333,1.1666666666666667
29.80979,-95.28071,279900,3.0,2,1790.0,77028,1090,2.29,0,0,1,0,1960.0,1.0,0,3.0,0.3,3,3.1,3,2.3,1,194900,525,5000.688,3.0,1.8999999999999997
29.736547,-95.40644,550000,3.0,3,2303.0,77098,1090,2.29,1,0,1,0,1996.0,2.0,2,5.0,0.6,9,0.3,5,1.3,1,15000,4334,2352.24,6.333333333333333,0.7333333333333334
29.789286,-95.372444,675000,3.0,2,1427.0,77009,1090,2.29,1,0,1,0,1920.0,1.0,2,8.0,0.1,6,0.8,5,1.3,1,450000,3380,6865.056,6.333333333333333,0.7333333333333334
29.746569,-95.39777,499000,2.0,2,1188.0,77006,1090,2.29,0,0,1,0,1975.0,2.0,2,999.0,999.0,999,999.0,999,999.0,1,322000,4101,1650.924,999.0,999.0
29.73778,-95.30513,360000,3.0,2,2741.0,77011,1090,2.29,1,0,1,0,1930.0,1.0,1,5.0,0.6,3,0.4,2,1.7,0,0,0,5749.92,3.3333333333333335,0.9
29.739887,-95.30661,349999,3.0,2,1550.0,77011,1090,2.29,0,0,1,0,1936.0,1.0,0,7.0,0.2,3,0.4,2,1.6,0,-49001,23,5000.688,4.0,0.7333333333333334
29.7438,-95.306885,349999,4.0,3,2056.0,77011,1090,2.29,1,0,1,0,1930.0,2.0,1,7.0,0.3,3,0.5,2,1.7,0,0,0,5000.688,4.0,0.8333333333333334
29.745687,-95.30158,240000,2.0,1,642.0,77011,1090,2.29,0,0,1,0,1930.0,1.0,0,3.0,0.5,3,0.3,2,2.1,1,100000,98,5000.688,2.6666666666666665,0.9666666666666668
29.750767,-95.303474,236000,2.0,1,1487.0,77011,1090,2.29,0,0,1,0,1950.0,1.0,0,7.0,0.7,3,0.6,2,2.1,0,-10000,65,5000.688,4.0,1.1333333333333333
29.796452,-95.409424,459000,1.0,2,1181.0,77008,1090,2.29,0,0,1,0,1930.0,1.0,1,4.0,0.2,5,0.9,5,1.0,0,-51000,105,5000.688,4.666666666666667,0.7000000000000001
29.723139,-95.38471,510000,3.0,4,2535.0,77004,1090,2.29,1,0,1,0,1997.0,3.0,2,4.0,0.4,3,2.4,5,2.8,1,105950,3296,2619.0,4.0,1.8666666666666665
29.68903,-95.369705,389990,3.0,4,1794.0,77021,1090,2.29,1,0,1,0,2022.0,3.0,1,2.0,0.5,3,0.4,2,2.3,1,260990,729,12000.78,2.3333333333333335,1.0666666666666667
